KataID|Language|KataName|NumPart,icipants|Animal|Path|StartDate|secsInKata|TotalLights|RedLights|GreenLights|AmberLights|ConsecutiveReds|SLOC|testSLOC|productionSLOC|EditedLines|TotalTests|TotalRunTests|RunTestFails|CCNum|BranchCoverage|StatementCoverage|NumCycles|EndsInGreen|LightData|JsonCycles
FE328F8EF8|PHP-PHPUnit|Anagrams|2|cheetah|/home/hugh/cyberdojo/katas/FE/328F8EF8/cheetah/|2013-09-27 16:01:58 -0700|2609.0|11|4|5|2|0|37|0|0|52|3|0|NA|NA|NA|NA|0|1|~{red:0:0:0:0}~{green:2:2:0:71.0}~{red:9:9:0:811.0}~{amber:2:2:0:83.0}~{green:2:2:0:12.0}~{amber:7:7:0:118.0}~{red:2:2:0:26.0}~{red:11:11:0:699.0}~{green:2:2:0:21.0}~{green:13:13:0:702.0}~{green:2:2:0:66.0}|[]
FE2D2DA497|PHP-PHPUnit|100_doors|1|deer|/home/hugh/cyberdojo/katas/FE/2D2DA497/deer/|2014-03-10 16:49:17 -0700|73.0|2|2|0|0|0|17|0|0|0|1|0|NA|NA|NA|NA|0|0|~{red:0:0:0:12.0}~{red:0:0:0:61.0}|[]
FEA559227D|C++-assert|Harry_Potter|2|cheetah|/home/hugh/cyberdojo/katas/FE/A559227D/cheetah/|2013-12-05 15:29:20 -0800|1373.0|9|2|4|3|1|20|0|0|18|1|0|NA|NA|NA|NA|2|1|+{red:0:0:0:25.0}+{green:2:0:2:16.0}~{amber:4:2:2:164.0}~{amber:0:0:0:25.0}~{amber:2:0:2:19.0}~{green:2:2:0:29.0}+{red:2:2:0:43.0}+{green:6:0:6:137.0}~{green:0:0:0:915.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":25.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":16.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":41.0},{"lights":[{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":43.0},{"color":"green","totalEdits":6,"testEdits":0,"codeEdits":6,"time":137.0}],"totalCycleEdits":8,"totalCycleTestEdits":2,"totalCycleCodeEdits":6,"cycleTestChanges":2,"cycleCodeChanges":6,"totalCycleTime":180.0}]
FE645204B6|PHP-PHPUnit|Fizz_Buzz|3|raccoon|/home/hugh/cyberdojo/katas/FE/645204B6/raccoon/|2013-03-01 15:31:05 -0800|41.0|2|1|1|0|0|17|0|0|2|1|0|NA|NA|NA|NA|0|1|~{red:0:0:0:28.0}~{green:2:2:0:13.0}|[]
FE328F8EF8|PHP-PHPUnit|Anagrams|2|koala|/home/hugh/cyberdojo/katas/FE/328F8EF8/koala/|2013-09-27 16:01:58 -0700|1077.0|11|5|3|3|0|36|0|0|58|4|0|NA|NA|NA|NA|0|0|~{red:0:0:0:4.0}~{green:13:13:0:182.0}~{red:2:2:0:13.0}~{green:2:2:0:38.0}~{red:9:9:0:87.0}~{green:9:9:0:153.0}~{amber:5:5:0:483.0}~{red:12:12:0:47.0}~{amber:2:2:0:46.0}~{amber:2:2:0:8.0}~{red:2:2:0:16.0}|[]
FF6035C2A6|C-assert|100_doors|1|elephant|/home/hugh/cyberdojo/katas/FF/6035C2A6/elephant/|2012-12-06 16:00:59 -0800|3734.0|29|2|12|15|1|76|0|0|138|1|0|NA|NA|NA|NA|2|0|+{red:0:0:0:50.0}+{amber:7:2:5:473.0}+{amber:15:8:7:631.0}+{amber:4:4:0:31.0}+{green:2:2:0:19.0}+{amber:11:3:8:193.0}+{amber:0:0:0:43.0}+{red:4:0:4:23.0}+{green:11:0:11:109.0}~{green:2:2:0:31.0}~{amber:1:0:1:68.0}~{amber:4:0:4:96.0}~{amber:3:0:3:157.0}~{green:2:0:2:36.0}~{amber:6:0:6:400.0}~{amber:1:0:1:37.0}~{green:2:0:2:28.0}~{amber:12:0:12:256.0}~{green:3:2:1:50.0}~{amber:12:0:12:114.0}~{green:2:0:2:17.0}~{green:12:10:2:371.0}~{green:2:2:0:47.0}~{amber:8:0:8:167.0}~{green:2:0:2:9.0}~{green:1:0:1:41.0}~{green:3:0:3:20.0}~{amber:6:6:0:91.0}~{amber:0:0:0:126.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":50.0},{"color":"amber","totalEdits":7,"testEdits":2,"codeEdits":5,"time":473.0},{"color":"amber","totalEdits":15,"testEdits":8,"codeEdits":7,"time":631.0},{"color":"amber","totalEdits":4,"testEdits":4,"codeEdits":0,"time":31.0},{"color":"green","totalEdits":2,"testEdits":2,"codeEdits":0,"time":19.0}],"totalCycleEdits":28,"totalCycleTestEdits":16,"totalCycleCodeEdits":12,"cycleTestChanges":6,"cycleCodeChanges":8,"totalCycleTime":1204.0},{"lights":[{"color":"amber","totalEdits":11,"testEdits":3,"codeEdits":8,"time":193.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":43.0},{"color":"red","totalEdits":4,"testEdits":0,"codeEdits":4,"time":23.0},{"color":"green","totalEdits":11,"testEdits":0,"codeEdits":11,"time":109.0}],"totalCycleEdits":26,"totalCycleTestEdits":3,"totalCycleCodeEdits":23,"cycleTestChanges":3,"cycleCodeChanges":13,"totalCycleTime":368.0}]
FFB0A762F2|Groovy-Spock|Fizz_Buzz|1|elephant|/home/hugh/cyberdojo/katas/FF/B0A762F2/elephant/|2014-01-01 19:47:08 -0800|1912.0|31|13|9|9|5|0|0|0|0|0|0|NA|NA|NA|NA|5|1|~{red:0:0:0:29.0}~{red:0:0:0:40.0}~{green:0:0:0:18.0}~{amber:0:0:0:69.0}~{amber:0:0:0:193.0}~{green:0:0:0:33.0}~{green:0:0:0:116.0}+{red:0:0:0:15.0}+{red:0:0:0:60.0}+{green:0:0:0:40.0}+{red:0:0:0:66.0}+{green:0:0:0:23.0}+{red:0:0:0:50.0}+{amber:0:0:0:122.0}+{amber:0:0:0:26.0}+{amber:0:0:0:108.0}+{amber:0:0:0:42.0}+{amber:0:0:0:16.0}+{amber:0:0:0:31.0}+{green:0:0:0:52.0}+{red:0:0:0:16.0}+{red:0:0:0:23.0}+{green:0:0:0:64.0}~{green:0:0:0:149.0}+{amber:0:0:0:119.0}+{red:0:0:0:76.0}+{red:0:0:0:162.0}+{red:0:0:0:30.0}+{red:0:0:0:33.0}+{red:0:0:0:55.0}+{green:0:0:0:36.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":15.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":60.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":40.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":115.0},{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":66.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":23.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":89.0},{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":50.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":122.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":26.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":108.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":42.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":16.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":31.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":52.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":447.0},{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":16.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":23.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":64.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":103.0},{"lights":[{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":119.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":76.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":162.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":30.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":33.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":55.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":36.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":511.0}]
FFB63F613F|Ruby-Rspec|Roman_Numerals|1|moose|/home/hugh/cyberdojo/katas/FF/B63F613F/moose/|2013-10-12 17:36:32 -0700|2036.0|30|16|13|1|4|38|0|0|158|6|0|NA|NA|NA|NA|6|0|+{red:0:0:0:10.0}+{red:18:13:5:223.0}+{green:4:0:4:25.0}~{green:2:0:2:10.0}+{red:6:6:0:57.0}+{green:6:0:6:89.0}+{red:4:4:0:121.0}+{red:4:0:4:44.0}+{amber:2:0:2:31.0}+{red:2:0:2:10.0}+{red:2:0:2:35.0}+{green:2:0:2:32.0}~{green:14:14:0:83.0}~{green:0:0:0:27.0}+{red:5:5:0:35.0}+{green:4:0:4:42.0}~{red:12:0:12:0}~{green:2:0:2:533.0}~{green:2:0:2:44.0}+{red:4:4:0:31.0}+{red:2:0:2:22.0}+{green:2:0:2:26.0}~{green:5:0:5:150.0}+{red:4:4:0:51.0}+{red:18:0:18:135.0}+{red:2:0:2:0}+{red:4:0:4:40.0}+{green:22:4:18:95.0}~{green:0:0:0:4.0}~{red:4:4:0:31.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":10.0},{"color":"red","totalEdits":18,"testEdits":13,"codeEdits":5,"time":223.0},{"color":"green","totalEdits":4,"testEdits":0,"codeEdits":4,"time":25.0}],"totalCycleEdits":22,"totalCycleTestEdits":13,"totalCycleCodeEdits":9,"cycleTestChanges":13,"cycleCodeChanges":7,"totalCycleTime":258.0},{"lights":[{"color":"red","totalEdits":6,"testEdits":6,"codeEdits":0,"time":57.0},{"color":"green","totalEdits":6,"testEdits":0,"codeEdits":6,"time":89.0}],"totalCycleEdits":12,"totalCycleTestEdits":6,"totalCycleCodeEdits":6,"cycleTestChanges":6,"cycleCodeChanges":6,"totalCycleTime":146.0},{"lights":[{"color":"red","totalEdits":4,"testEdits":4,"codeEdits":0,"time":121.0},{"color":"red","totalEdits":4,"testEdits":0,"codeEdits":4,"time":44.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":31.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":10.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":35.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":32.0}],"totalCycleEdits":16,"totalCycleTestEdits":4,"totalCycleCodeEdits":12,"cycleTestChanges":4,"cycleCodeChanges":4,"totalCycleTime":273.0},{"lights":[{"color":"red","totalEdits":5,"testEdits":5,"codeEdits":0,"time":35.0},{"color":"green","totalEdits":4,"testEdits":0,"codeEdits":4,"time":42.0}],"totalCycleEdits":9,"totalCycleTestEdits":5,"totalCycleCodeEdits":4,"cycleTestChanges":5,"cycleCodeChanges":4,"totalCycleTime":77.0},{"lights":[{"color":"red","totalEdits":4,"testEdits":4,"codeEdits":0,"time":31.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":22.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":26.0}],"totalCycleEdits":8,"totalCycleTestEdits":4,"totalCycleCodeEdits":4,"cycleTestChanges":4,"cycleCodeChanges":4,"totalCycleTime":79.0},{"lights":[{"color":"red","totalEdits":4,"testEdits":4,"codeEdits":0,"time":51.0},{"color":"red","totalEdits":18,"testEdits":0,"codeEdits":18,"time":135.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":0},{"color":"red","totalEdits":4,"testEdits":0,"codeEdits":4,"time":40.0},{"color":"green","totalEdits":22,"testEdits":4,"codeEdits":18,"time":95.0}],"totalCycleEdits":50,"totalCycleTestEdits":8,"totalCycleCodeEdits":42,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":321.0}]
FE51BFB26E|Python-unittest|Tennis|1|panda|/home/hugh/cyberdojo/katas/FE/51BFB26E/panda/|2014-02-28 17:23:27 -0800|2708.0|17|5|6|6|1|28|0|0|90|1|0|NA|14|NA|0.867|1|1|+{red:0:0:0:17.0}+{green:2:0:2:235.0}~{green:9:5:4:994.0}~{amber:27:7:20:0}~{amber:4:0:4:25.0}~{amber:0:0:0:176.0}~{amber:2:2:0:20.0}~{amber:2:2:0:69.0}~{green:11:2:9:230.0}~{amber:11:2:9:342.0}~{green:8:0:8:48.0}~{red:2:2:0:314.0}~{green:3:3:0:40.0}~{red:3:3:0:72.0}~{red:2:2:0:100.0}~{red:2:2:0:13.0}~{green:2:2:0:13.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":17.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":235.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":252.0}]
FFB72F03DE|Java-1.8_JUnit|Print_Diamond|1|zebra|/home/hugh/cyberdojo/katas/FF/B72F03DE/zebra/|2014-06-10 12:57:30 -0700|1761.0|20|10|7|3|7|74|51|23|202|2|11|10|NA|0.750000|0.750000|4|1|+{red:0:0:0:10.0}+{amber:16:16:0:152.0}+{green:21:2:19:101.0}~{green:0:0:0:41.0}~{green:2:2:0:22.0}+{red:13:3:10:138.0}+{amber:21:21:0:252.0}+{green:2:2:0:16.0}+{red:2:2:0:23.0}+{red:4:4:0:45.0}+{red:16:8:8:43.0}+{amber:16:16:0:573.0}+{red:2:2:0:11.0}+{red:31:31:0:161.0}+{red:5:5:0:22.0}+{red:2:2:0:15.0}+{green:2:2:0:16.0}~{green:11:11:0:34.0}+{red:12:12:0:36.0}+{green:24:0:24:50.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":10.0},{"color":"amber","totalEdits":16,"testEdits":16,"codeEdits":0,"time":152.0},{"color":"green","totalEdits":21,"testEdits":2,"codeEdits":19,"time":101.0}],"totalCycleEdits":37,"totalCycleTestEdits":18,"totalCycleCodeEdits":19,"cycleTestChanges":20,"cycleCodeChanges":19,"totalCycleTime":263.0},{"lights":[{"color":"red","totalEdits":13,"testEdits":3,"codeEdits":10,"time":138.0},{"color":"amber","totalEdits":21,"testEdits":21,"codeEdits":0,"time":252.0},{"color":"green","totalEdits":2,"testEdits":2,"codeEdits":0,"time":16.0}],"totalCycleEdits":36,"totalCycleTestEdits":26,"totalCycleCodeEdits":10,"cycleTestChanges":22,"cycleCodeChanges":10,"totalCycleTime":406.0},{"lights":[{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":23.0},{"color":"red","totalEdits":4,"testEdits":4,"codeEdits":0,"time":45.0},{"color":"red","totalEdits":16,"testEdits":8,"codeEdits":8,"time":43.0},{"color":"amber","totalEdits":16,"testEdits":16,"codeEdits":0,"time":573.0},{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":11.0},{"color":"red","totalEdits":31,"testEdits":31,"codeEdits":0,"time":161.0},{"color":"red","totalEdits":5,"testEdits":5,"codeEdits":0,"time":22.0},{"color":"red","totalEdits":2,"testEdits":2,"codeEdits":0,"time":15.0},{"color":"green","totalEdits":2,"testEdits":2,"codeEdits":0,"time":16.0}],"totalCycleEdits":80,"totalCycleTestEdits":72,"totalCycleCodeEdits":8,"cycleTestChanges":56,"cycleCodeChanges":8,"totalCycleTime":909.0},{"lights":[{"color":"red","totalEdits":12,"testEdits":12,"codeEdits":0,"time":36.0},{"color":"green","totalEdits":24,"testEdits":0,"codeEdits":24,"time":50.0}],"totalCycleEdits":36,"totalCycleTestEdits":12,"totalCycleCodeEdits":24,"cycleTestChanges":12,"cycleCodeChanges":24,"totalCycleTime":86.0}]
FF96318EF3|Perl-TestSimple|LCD_Digits|1|hippo|/home/hugh/cyberdojo/katas/FF/96318EF3/hippo/|2013-10-12 14:43:42 -0700|2291.0|25|18|5|2|12|0|0|0|0|0|0|NA|NA|NA|NA|4|0|+{red:0:0:0:10.0}+{green:0:0:0:39.0}+{red:0:0:0:132.0}+{green:0:0:0:79.0}~{amber:0:0:0:23.0}~{green:0:0:0:45.0}+{red:0:0:0:90.0}+{green:0:0:0:77.0}+{red:0:0:0:853.0}+{red:0:0:0:42.0}+{red:0:0:0:34.0}+{red:0:0:0:35.0}+{red:0:0:0:72.0}+{red:0:0:0:20.0}+{red:0:0:0:91.0}+{red:0:0:0:66.0}+{red:0:0:0:36.0}+{red:0:0:0:79.0}+{red:0:0:0:86.0}+{red:0:0:0:248.0}+{amber:0:0:0:56.0}+{green:0:0:0:17.0}~{red:0:0:0:18.0}~{red:0:0:0:28.0}~{red:0:0:0:15.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":10.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":39.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":49.0},{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":132.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":79.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":211.0},{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":90.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":77.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":167.0},{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":853.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":42.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":34.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":35.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":72.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":20.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":91.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":66.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":36.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":79.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":86.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":248.0},{"color":"amber","totalEdits":0,"testEdits":0,"codeEdits":0,"time":56.0},{"color":"green","totalEdits":0,"testEdits":0,"codeEdits":0,"time":17.0}],"totalCycleEdits":0,"totalCycleTestEdits":0,"totalCycleCodeEdits":0,"cycleTestChanges":0,"cycleCodeChanges":0,"totalCycleTime":1735.0}]
FEA845508B|C++-GoogleTest|Calc_Stats|1|moose|/home/hugh/cyberdojo/katas/FE/A845508B/moose/|2014-02-11 13:24:23 -0800|1092.0|22|6|0|16|0|15|0|0|60|1|0|NA|NA|NA|NA|0|0|~{red:0:0:0:8.0}~{amber:6:2:4:134.0}~{amber:3:3:0:53.0}~{amber:2:2:0:24.0}~{red:2:2:0:28.0}~{red:4:0:4:41.0}~{amber:5:0:5:156.0}~{amber:2:0:2:98.0}~{amber:2:0:2:22.0}~{amber:3:0:3:42.0}~{red:2:0:2:48.0}~{amber:4:0:4:28.0}~{amber:2:0:2:31.0}~{amber:2:0:2:17.0}~{amber:2:0:2:11.0}~{amber:2:0:2:58.0}~{amber:2:0:2:55.0}~{amber:2:0:2:30.0}~{red:7:0:7:129.0}~{amber:2:0:2:30.0}~{amber:2:0:2:33.0}~{red:2:0:2:16.0}|[]
FEDA50B4C0|C++-GoogleTest|Phone_Numbers|1|lion|/home/hugh/cyberdojo/katas/FE/DA50B4C0/lion/|2014-08-01 04:36:27 -0700|2210.0|10|1|0|9|0|21|0|0|24|2|0|NA|NA|NA|NA|0|0|~{red:0:0:0:6.0}~{amber:6:6:0:205.0}~{amber:2:2:0:27.0}~{amber:0:0:0:519.0}~{amber:6:0:6:1145.0}~{amber:4:4:0:54.0}~{amber:2:2:0:153.0}~{amber:2:2:0:62.0}~{amber:2:0:2:15.0}~{amber:0:0:0:24.0}|[]
FEC6CD11C8|Haskell-hunit|100_doors|5|deer|/home/hugh/cyberdojo/katas/FE/C6CD11C8/deer/|2014-05-14 10:19:07 -0700|991.0|2|2|0|0|0|9|0|0|0|1|0|NA|NA|NA|NA|0|0|~{red:0:0:0:743.0}~{red:0:0:0:248.0}|[]
FEC163DF4E|Ruby-TestUnit|Fizz_Buzz|1|alligator|/home/hugh/cyberdojo/katas/FE/C163DF4E/alligator/|2013-08-30 14:06:09 -0700|2607.0|23|4|4|15|2|30|0|0|110|4|0|NA|NA|NA|NA|2|1|+{red:0:0:0:19.0}+{red:0:0:0:33.0}+{green:2:0:2:22.0}+{amber:14:0:14:804.0}+{amber:2:0:2:42.0}+{red:1:0:1:38.0}+{red:0:0:0:28.0}+{amber:4:4:0:73.0}+{green:2:2:0:16.0}~{amber:15:13:2:110.0}~{amber:0:0:0:7.0}~{amber:2:2:0:20.0}~{amber:3:3:0:18.0}~{amber:2:2:0:22.0}~{amber:0:0:0:5.0}~{amber:2:2:0:13.0}~{amber:0:0:0:5.0}~{green:27:27:0:35.0}~{amber:16:0:16:1068.0}~{amber:0:0:0:8.0}~{amber:2:0:2:20.0}~{amber:2:0:2:34.0}~{green:14:0:14:167.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":19.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":33.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":22.0}],"totalCycleEdits":2,"totalCycleTestEdits":0,"totalCycleCodeEdits":2,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":74.0},{"lights":[{"color":"amber","totalEdits":14,"testEdits":0,"codeEdits":14,"time":804.0},{"color":"amber","totalEdits":2,"testEdits":0,"codeEdits":2,"time":42.0},{"color":"red","totalEdits":1,"testEdits":0,"codeEdits":1,"time":38.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":28.0},{"color":"amber","totalEdits":4,"testEdits":4,"codeEdits":0,"time":73.0},{"color":"green","totalEdits":2,"testEdits":2,"codeEdits":0,"time":16.0}],"totalCycleEdits":23,"totalCycleTestEdits":6,"totalCycleCodeEdits":17,"cycleTestChanges":4,"cycleCodeChanges":15,"totalCycleTime":1001.0}]
FEC6CD11C8|Haskell-hunit|100_doors|5|frog|/home/hugh/cyberdojo/katas/FE/C6CD11C8/frog/|2014-05-14 10:19:07 -0700|304.0|3|2|1|0|2|9|0|0|4|1|0|NA|NA|NA|NA|1|1|+{red:0:0:0:220.0}+{red:2:0:2:73.0}+{green:2:0:2:11.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":220.0},{"color":"red","totalEdits":2,"testEdits":0,"codeEdits":2,"time":73.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":11.0}],"totalCycleEdits":4,"totalCycleTestEdits":0,"totalCycleCodeEdits":4,"cycleTestChanges":0,"cycleCodeChanges":2,"totalCycleTime":304.0}]
FEC6CD11C8|Haskell-hunit|100_doors|5|hippo|/home/hugh/cyberdojo/katas/FE/C6CD11C8/hippo/|2014-05-14 10:19:07 -0700|298.0|4|4|0|0|0|9|0|0|2|1|0|NA|NA|NA|NA|0|0|~{red:0:0:0:12.0}~{red:0:0:0:260.0}~{red:2:0:2:19.0}~{red:0:0:0:7.0}|[]
FE4E31A17B|Java-1.8_Mockito|Number_Names|1|snake|/home/hugh/cyberdojo/katas/FE/4E31A17B/snake/|2013-12-26 23:29:04 -0800|451.0|4|3|1|0|3|35|0|0|12|1|0|NA|NA|NA|NA|1|1|+{red:0:0:0:12.0}+{red:0:0:0:151.0}+{red:10:6:4:248.0}+{green:2:0:2:40.0}|[{"lights":[{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":12.0},{"color":"red","totalEdits":0,"testEdits":0,"codeEdits":0,"time":151.0},{"color":"red","totalEdits":10,"testEdits":6,"codeEdits":4,"time":248.0},{"color":"green","totalEdits":2,"testEdits":0,"codeEdits":2,"time":40.0}],"totalCycleEdits":12,"totalCycleTestEdits":6,"totalCycleCodeEdits":6,"cycleTestChanges":6,"cycleCodeChanges":4,"totalCycleTime":451.0}]
